word,emotion,intensity,polarity
酣歌醉舞,NN,5.0,2.0
含仁怀义,PG,7.0,1.0
含垢包羞,PD,7.0,1.0
含宫咀徵,PB,5.0,1.0
含瑕积垢,PD,5.0,1.0
韩寿分香,ND,5.0,2.0
寒泉之思,PF,7.0,1.0
汗青头白,NJ,5.0,0.0
汗流浃踵,NB,9.0,0.0
好天良夜,PA,7.0,1.0
好色之徒,NN,7.0,2.0
豪竹哀丝,NB,5.0,0.0
浩浩汤汤,PG,7.0,0.0
河山之德,PG,7.0,1.0
河东狮子,ND,5.0,2.0
河清海晏,PE,5.0,1.0
涸鱼得水,PA,5.0,1.0
鹤骨鸡肤,NJ,5.0,0.0
鹤鸣之士,PG,5.0,1.0
黑漆皮灯,NN,5.0,2.0
横行直撞,ND,5.0,2.0
横眉吐气,PG,7.0,1.0
横从穿贯,PG,5.0,1.0
横殃飞祸,NC,7.0,2.0
横赋暴敛,ND,7.0,2.0
轰天烈地,PG,7.0,1.0
闳言高论,PG,5.0,1.0
鸿爪春泥,PF,5.0,1.0
鸿轩凤翥,PG,7.0,1.0
鸿图华构,PG,5.0,1.0
鸿隐凤伏,NJ,5.0,2.0
后浪催前浪,PG,5.0,1.0
呼天叫地,ND,9.0,2.0
狐不二雄,NA,9.0,2.0
狐唱枭和,ND,5.0,2.0
狐鸣鱼书,ND,5.0,2.0
户天胡帝,ND,7.0,2.0
师父,PD,5.0,1.0
诗篇,PG,5.0,1.0
十七勇士,PD,5.0,1.0
实地,PG,5.0,1.0
矢口,NN,5.0,2.0
示范,PG,5.0,1.0
试看,PG,5.0,1.0
逝世,NB,7.0,1.0
收拢,NN,5.0,2.0
胡言乱道,ND,5.0,2.0
胡说白道,ND,5.0,2.0
鹄面鸠形,NB,5.0,0.0
怙过不悛,NN,9.0,2.0
化日光天,PH,7.0,1.0
话长说短,ND,5.0,2.0
怀银纡紫,PH,5.0,1.0
欢忭鼓舞,PA,9.0,1.0
还醇返朴,PE,5.0,0.0
焕然如新,PA,5.0,1.0
黄金世界,PB,5.0,1.0
黄发兒齿,PE,5.0,0.0
黄齑白饭,ND,5.0,0.0
灰身灭智,NJ,7.0,0.0
挥日阳戈,PH,9.0,1.0
隳肝尝胆,PH,9.0,1.0
回船转舵,NJ,5.0,0.0
悔其少作,NJ,5.0,0.0
毁家纾国,PH,9.0,1.0
诲尔谆谆，听我藐藐,NJ,5.0,2.0
昏头晕脑,ND,5.0,0.0
浑浑沌沌,NN,5.0,2.0
魂亡胆落,NC,7.0,0.0
魂飞目断,PB,7.0,1.0
魂飞胆落,PC,9.0,0.0
魂丧神夺,PC,9.0,0.0
魂颠梦倒,PF,7.0,0.0
活形活现,PH,7.0,0.0
火上弄冰,NB,5.0,0.0
火龙黼黻,NN,5.0,0.0
祸在旦夕,NE,7.0,0.0
惑世诬民,NN,7.0,0.0
击碎唾壶,PH,9.0,1.0
饥寒交至,NB,5.0,0.0
肌劈理解,PH,5.0,1.0
鸡犬昇天,NN,7.0,2.0
鸡肠狗肚,ND,9.0,2.0
及宾有鱼,ND,5.0,2.0
极情尽致,PA,7.0,1.0
急功近名,NN,5.0,2.0
棘地荆天,NB,7.0,0.0
计日而俟,PF,7.0,0.0
计无所施,NJ,5.0,0.0
际遇风云,PA,5.0,1.0
骥子龙文,PH,7.0,1.0
家破人离,NB,7.0,0.0
嘉言善状,PH,5.0,1.0
假虎张威,ND,5.0,2.0
架海金樑,PH,7.0,1.0
兼葭秋水,PF,7.0,0.0
哈巴狗,NN,7.0,2.0
好好先生,NN,3.0,2.0
合家欢,PA,3.0,0.0
活地狱,NJ,5.0,2.0
火头,NB,5.0,0.0
急忙,NI,5.0,0.0
冬日可爱,PH,5.0,1.0
白头偕老,PH,5.0,1.0
花好月圆,PA,5.0,1.0
张敞画眉,PH,5.0,1.0
荡析离居,NB,5.0,2.0
草行露宿,NE,5.0,2.0
吹箫乞食,NE,5.0,2.0
吃着不尽,PE,5.0,1.0
眉睫之祸,NI,5.0,2.0
科头跣足,NE,5.0,2.0
巴巴,PF,5.0,0.0
把头,NN,5.0,2.0
罢免,ND,5.0,2.0
摆设,PA,5.0,0.0
拜把子,PA,5.0,1.0
拜扫,PF,5.0,1.0
班师,PA,5.0,1.0
邦交,PA,5.0,0.0
绑架,NC,5.0,2.0
包管,PA,5.0,0.0
图作不轨,NN,7.0,2.0
途途是道,PH,7.0,1.0
吐心吐胆,PH,7.0,1.0
吐胆倾心,PH,7.0,1.0
兔葵燕麦,NB,7.0,0.0
抟心壹志,PH,7.0,1.0
推食解衣,PB,9.0,1.0
推燥居湿,PH,9.0,1.0
吞舟漏网,NN,9.0,2.0
吞声饮恨,NN,7.0,2.0
讬公报私,NN,7.0,2.0
拖金委紫,PD,7.0,1.0
唾地成文,PH,7.0,1.0
挖肉补疮,NN,9.0,2.0
歪八竖八,NN,7.0,2.0
外简内明,PH,7.0,1.0
刓方为圆,NN,7.0,2.0
玩岁愒日,NN,7.0,2.0
晚节不终,NJ,7.0,2.0
亡国之社,NB,7.0,2.0
亡猿灾木,NN,7.0,2.0
枉口诳舌,NN,7.0,2.0
枉突徙薪,PH,7.0,2.0
枉矫过激,NN,7.0,2.0
忘情负义,NN,7.0,2.0
望岫息心,NJ,7.0,2.0
望洋而叹,NN,7.0,2.0
望尘奔北,NN,7.0,2.0
望断白云,PF,9.0,1.0
威刑肃物,NN,7.0,2.0
微察秋毫,PH,9.0,1.0
为法自弊,NN,7.0,2.0
为裘为箕,PH,5.0,1.0
为渊驱鱼，为丛驱爵,NN,9.0,2.0
违世乖俗,PH,7.0,1.0
违害就利,NN,7.0,2.0
唯所欲为,NN,7.0,2.0
惟力是视,PH,9.0,1.0
惟所欲为,NN,9.0,2.0
委委佗佗,PA,7.0,1.0
未风先雨,NN,7.0,2.0
味如嚼蜡,NN,7.0,2.0
魏鹊无枝,NJ,7.0,2.0
温席扇枕,PH,9.0,1.0
文弛武玩,NN,7.0,1.0
文治武力,PH,9.0,1.0
文过其实,NN,7.0,2.0
文章经济,PH,9.0,1.0
文经武纬,PH,9.0,1.0
闻一知二,PH,7.0,1.0
闻风而兴,PH,9.0,1.0
问十道百,PH,9.0,1.0
问罪之师,PH,7.0,1.0
瓮尽杯乾,NN,7.0,2.0
握素披黄,PH,7.0,1.0
握发吐飧,PH,7.0,1.0
乌衣子弟,PD,7.0,1.0
呜呼噫嘻,NB,7.0,2.0
无人之境,NB,7.0,2.0
无父无君,NN,9.0,2.0
无可不可,PH,9.0,1.0
无可置辩,PH,7.0,1.0
无地自厝,NG,9.0,2.0
无名小辈,ND,7.0,2.0
无如之何,NJ,7.0,2.0
无何有之乡,NJ,7.0,2.0
无知妄作,NN,7.0,2.0
无所不尽其极,PH,9.0,1.0
无所重轻,NN,7.0,2.0
无风起浪,NN,7.0,2.0
无根之木，无源之水,NN,5.0,2.0
无容身之地,NB,7.0,2.0
无偏无倚,PH,7.0,1.0
无恶不造,ND,9.0,2.0
叠韵,PB,7.0,1.0
丢面子,NJ,7.0,2.0
洞房,PA,9.0,1.0
毒物,NB,9.0,2.0
端午,PA,5.0,0.0
对歌,PA,9.0,1.0
眼睁睁,NJ,5.0,2.0
佯攻,PH,5.0,0.0
老黄牛,PH,7.0,1.0
唠嗑,PE,5.0,1.0
老饕,NN,3.0,2.0
檑木,NA,5.0,2.0
累累,NN,7.0,2.0
冷宫,NN,5.0,2.0
罹难,PB,5.0,0.0
联欢,PA,5.0,1.0
迫使,PK,9.0,0.0
破门,PK,7.0,0.0
仆从,PK,5.0,0.0
扑扇,PK,5.0,0.0
朴陋,PK,6.0,0.0
七夕,PA,6.0,0.0
嘁嘁喳喳,PK,5.0,0.0
其次,PK,5.0,0.0
奇袭,PC,6.0,0.0
旗号,NN,6.0,2.0
岂但,PK,7.0,0.0
起火,NA,7.0,0.0
起疑,NL,5.0,0.0
气数,PK,5.0,0.0
弃妇,NN,6.0,2.0
器量,PK,5.0,0.0
洽谈,PK,5.0,0.0
千里马,PH,6.0,1.0
牵线,PK,5.0,0.0
前进,PK,5.0,0.0
钳制,PK,7.0,0.0
相惊伯有,NI,7.0,2.0
恐慌万状,NC,7.0,2.0
伈伈睍睍,NC,8.0,2.0
香饽饽,PB,6.0,0.0
谊切苔岑,PB,7.0,1.0
讨人嫌,ND,8.0,2.0
以手加额,PD,7.0,1.0
脱口而出,PH,6.0,1.0
言近指远,PH,7.0,1.0
一言九鼎,PH,6.0,1.0
语重心长,PB,7.0,1.0
舌敝耳聋,NE,8.0,2.0
只言片语,NB,7.0,0.0
嬉笑怒骂,ND,6.0,2.0
人之将死，其言也善,PG,9.0,1.0
班荆道故,PB,7.0,1.0
异口同声,NE,6.0,0.0
聚讼纷纭,NN,7.0,2.0
哑子吃黄连,NL,7.0,2.0
晓以利害,PG,6.0,1.0
百口莫辩,NN,7.0,2.0
当头棒喝,NN,7.0,2.0
在所难免,PE,6.0,0.0
言归正传,NN,7.0,2.0
良金美玉,PH,8.0,1.0
矫矫不群,PH,6.0,1.0
驰名中外,PH,8.0,1.0
网开一面,PH,7.0,1.0
起死人，肉白骨,PH,6.0,1.0
陵云之志,PH,7.0,1.0
不务空名,PH,5.0,1.0
蹈节死义,PH,7.0,1.0
田父献曝,PH,7.0,1.0
好问则裕,PH,7.0,1.0
靦颜事仇,NN,5.0,2.0
面面厮觑,NC,4.0,2.0
邈处欿视,PH,5.0,1.0
民和年稔,PE,9.0,1.0
名不虚得,PH,6.0,1.0
名流巨子,PH,6.0,1.0
明火持杖,NN,7.0,2.0
鸣于乔木,PH,5.0,1.0
命蹇时乖,NB,6.0,2.0
磨砥刻厉,PH,6.0,1.0
木梗之患,NB,7.0,2.0
目空一世,NN,7.0,2.0
目无三尺,NN,5.0,2.0
目瞪口张,PC,5.0,0.0
沐猴衣冠,NN,6.0,2.0
拿腔作调,NN,6.0,2.0
恼羞变怒,NA,6.0,2.0
泥名失实,NN,5.0,2.0
年高望重,PH,5.0,1.0
鸟惊鱼散,NC,7.0,2.0
宁可玉碎，不能瓦全,PH,6.0,1.0
弄鬼掉猴,NN,5.0,2.0
呕心滴血,PH,6.0,1.0
攀龙讬凤,NN,6.0,2.0
烹狗藏弓,NN,7.0,2.0
行不从径,NN,5.0,2.0
形孤影寡,NB,7.0,1.0
胸有悬镜,PH,7.0,1.0
朽木难彫,NN,7.0,2.0
雪操冰心,PH,9.0,1.0
雅人清致,PH,9.0,1.0
言清行浊,NN,7.0,2.0
研精竭虑,PH,7.0,1.0
掩耳盗钟,NN,7.0,2.0
鞅鞅不乐,NE,7.0,2.0
阳春有脚,PH,7.0,1.0
摇头稾脑,NN,7.0,2.0
野鹤闲云,PA,7.0,1.0
说闲话,NN,5.0,2.0
私窝子,ND,5.0,2.0
死气白赖,ND,5.0,2.0
松气,NN,5.0,0.0
算帐,ND,5.0,2.0
贪脏,NN,5.0,2.0
风吹浪打,NB,5.0,0.0
逢吉丁辰,PA,5.0,1.0
凤狂龙躁,NE,9.0,0.0
凤翥鹏翔,PH,9.0,1.0
凤叹虎视,PH,9.0,1.0
否去泰来,PA,5.0,1.0
肤见謭识,NN,5.0,2.0
浮家泛宅,PA,7.0,1.0
福善祸淫,NC,5.0,2.0
孚尹旁达,PH,7.0,1.0
俯首戢耳,PE,9.0,1.0
付诸东流,NJ,7.0,2.0
负义忘恩,ND,9.0,2.0
附凤攀龙,NN,7.0,2.0
富国裕民,PE,9.0,1.0
腹心相照,PH,9.0,1.0
腹热肠慌,NI,7.0,0.0
概日凌云,PH,9.0,1.0
乾脆利索,PH,5.0,1.0
甘雨随车,PH,7.0,1.0
感今惟昔,PF,7.0,1.0
高人一等,PD,7.0,1.0
高不輳低不就,NE,7.0,1.0
高步阔视,PH,7.0,1.0
高朋满座,PA,7.0,1.0
高鸟尽良弓藏,NN,7.0,2.0
膏场绣澮,PE,5.0,1.0
歌舞昇平,PA,9.0,1.0
革故鼎新,PH,7.0,1.0
革旧鼎新,PH,7.0,1.0
格杀无论,NA,9.0,0.0
根蟠节错,ND,7.0,2.0
公正廉洁,PH,7.0,1.0
公报私雠,NN,5.0,2.0
功盖天下,PH,9.0,1.0
躬先士卒,PH,7.0,1.0
共贯同条,PH,7.0,1.0
狗仗官势,ND,9.0,2.0
狗肺狼心,ND,9.0,2.0
狗彘不如,ND,9.0,2.0
诟龟呼天,NA,5.0,0.0
铁拳,PD,5.0,1.0
停闭,NJ,5.0,2.0
通缉,NC,5.0,2.0
统率,PG,7.0,1.0
偷闲,NE,5.0,2.0
头绪,PB,3.0,1.0
图腾,PD,9.0,1.0
土皇帝,NN,9.0,2.0
推举,PG,9.0,1.0
推延,NJ,5.0,2.0
权能,PD,5.0,0.0
劝降,NE,5.0,0.0
确信,PE,7.0,0.0
禳解,PE,5.0,0.0
扰动,NI,7.0,0.0
热呼呼,PA,3.0,0.0
人儿,PH,5.0,1.0
人品,PH,3.0,0.0
人事,NG,5.0,2.0
仁弟,PD,3.0,0.0
认罪,NG,7.0,2.0
仍旧,PH,5.0,0.0
荣归,PH,7.0,1.0
容留,PE,3.0,0.0
柔韧,PH,3.0,1.0
如弟,PD,3.0,0.0
儒教,PD,5.0,0.0
入骨,PH,9.0,1.0
软禁,NE,5.0,2.0
润例,PE,3.0,0.0
私党,ND,5.0,2.0
私生子,ND,5.0,2.0
肃立,PD,5.0,1.0
贪污犯,NN,5.0,2.0
肠伤寒,NI,5.0,2.0
唱独角戏,NN,5.0,2.0
超额利润,PA,7.0,1.0
超重,NE,5.0,2.0
沉迷,NJ,5.0,2.0
成效,PE,5.0,1.0
吃不服,NE,7.0,2.0
吃得消,PE,5.0,1.0
痴长,PD,5.0,1.0
能耐,PH,5.0,1.0
弩钝,NN,5.0,2.0
寒心酸鼻,NC,7.0,2.0
难分难合,PB,8.0,1.0
惜玉怜香,PB,6.0,1.0
唇齿相依,PB,7.0,1.0
新仇旧恨,NA,7.0,2.0
报本反始,PD,7.0,1.0
天覆地载,PD,7.0,1.0
讽一劝百,PH,8.0,1.0
能言巧辩,PH,7.0,1.0
下阪走丸,PH,7.0,1.0
要言不烦,PH,7.0,1.0
唇干口燥,NE,7.0,2.0
千言万语,NE,7.0,1.0
夹枪带棍,ND,8.0,2.0
一诺干金,PH,7.0,1.0
泛泛而谈,NE,7.0,2.0
人言籍籍,NE,7.0,2.0
知人论世,NE,7.0,2.0
争长论短,NN,8.0,2.0
自圆其说,PG,6.0,1.0
说一是一,PG,6.0,1.0
宜截了当,PG,6.0,1.0
入室操戈,NN,7.0,2.0
空话连篇,NN,7.0,2.0
淫辞邪说,NN,8.0,2.0
辞不达意,NN,8.0,2.0
南腔北调,NN,6.0,2.0
违心之论,NN,7.0,2.0
不言而信,PH,6.0,1.0
宰相肚里能撑船,PH,8.0,1.0
为国捐躯 ,PH,6.0,1.0
雄飞雌伏,PH,7.0,1.0
非池中物,PH,6.0,1.0
赤胆忠心,PH,7.0,1.0
宁为五碎，不为瓦全,PH,7.0,1.0
闭邪存诚,PG,7.0,1.0
笔下生花,PH,5.0,1.0
避凉附炎,NN,5.0,2.0
辨若悬河,PH,5.0,1.0
表里为奸,NN,5.0,2.0
宾来如归,PH,5.0,1.0
冰洁玉清,PH,5.0,1.0
屏气吞声,NC,5.0,0.0
拨乱为治,PH,5.0,1.0
伯乐相马,PH,5.0,1.0
捕影系风,NL,5.0,2.0
不可多得,PH,5.0,1.0
不名一格,PH,5.0,1.0
不知利害,NN,5.0,2.0
不脩边幅,NN,5.0,2.0
不得其所,NJ,5.0,1.0
不僧不俗,NN,5.0,2.0
不讳之门,PH,5.0,1.0
不手药,NN,5.0,2.0
不识起倒,NN,5.0,2.0
才高七步,PH,5.0,1.0
材朽行秽,PD,5.0,0.0
材优幹济,PH,5.0,1.0
惨不忍言,NB,5.0,0.0
参天两地,PH,5.0,1.0
拆东补西,NN,5.0,2.0
搀行夺市,ND,5.0,2.0
长才广度,PH,5.0,1.0
长风破浪,PH,5.0,1.0
昂藏,PH,7.0,1.0
巴结,NN,5.0,2.0
罢官,NE,5.0,0.0
霸主,NN,5.0,2.0
败火,NE,5.0,0.0
拜见,PD,5.0,1.0
拜天地,PA,5.0,1.0
半衰期,NB,5.0,2.0
帮腔,NN,5.0,2.0
棒喝,NA,5.0,2.0
包票,PE,5.0,0.0
兴味素然,NE,5.0,2.0
相敬如宾,PH,5.0,1.0
投传而去,PH,3.0,1.0
长安居大不易,NE,5.0,2.0
咫尺之功,NN,3.0,2.0
猿鹤虫沙,NB,5.0,2.0
蝉腹龟肠,NE,5.0,2.0
裘弊金尽,NE,5.0,2.0
一无长物,NE,5.0,2.0
象箸玉杯,PE,3.0,1.0
猢狲入袋,NE,5.0,2.0
巢毁卵破,NB,5.0,2.0
闷葫芦,NN,1.0,2.0
高着,PH,7.0,1.0
够受的,ND,6.0,2.0
扁桃体炎,ND,5.0,2.0
变动,NI,5.0,2.0
变色龙,ND,5.0,2.0
辨客,PH,5.0,1.0
辩士,PH,5.0,1.0
表白,PG,3.0,1.0
别提,PG,5.0,1.0
摈除,ND,5.0,2.0
冰凉,NC,5.0,2.0
兵器,NC,3.0,2.0
病案,ND,5.0,2.0
病房,ND,5.0,2.0
病魔,NC,7.0,2.0
病院,NC,5.0,2.0
波折,NE,5.0,2.0
驳回,NL,5.0,2.0
簸荡,NI,5.0,2.0
哺养,PA,7.0,1.0
不迭,NI,5.0,2.0
不遑,NB,7.0,2.0
不利,NC,5.0,2.0
不期,PC,7.0,1.0
不是话,NN,7.0,2.0
不惜,PH,7.0,1.0
风行电照,PH,7.0,1.0
风雨如晦,ND,5.0,0.0
风虎云龙,PH,7.0,1.0
讽德诵功,PH,5.0,1.0
凤骨龙姿,PH,9.0,1.0
凤歌鸾舞,PH,9.0,1.0
凤臆龙鬐,PH,9.0,1.0
奉为至宝,PB,9.0,1.0
否终则泰,PA,5.0,1.0
跗萼联芳,PH,7.0,1.0
扶危定倾,PH,9.0,1.0
浮石沈木,NN,5.0,2.0
浮笔浪墨,NN,5.0,2.0
抚今悼昔,PF,7.0,0.0
拊膺顿足,NB,9.0,0.0
俛拾仰取,PH,9.0,1.0
负才任气,NN,7.0,2.0
负荆谢罪,NG,9.0,1.0
负德背义,ND,9.0,2.0
附影附声,NN,7.0,2.0
富国彊兵,PE,9.0,1.0
腹背之毛,NJ,5.0,0.0
改行从善,PH,7.0,1.0
乾啼湿哭,PH,9.0,1.0
肝心涂地,ND,9.0,0.0
肝髓流野,NC,9.0,2.0
感恩怀德,PH,9.0,1.0
高才卓识,PD,7.0,1.0
高自标树,NL,5.0,1.0
高位厚禄,PA,7.0,1.0
高官重禄,PA,7.0,1.0
高情远致,PH,9.0,1.0
高谈大论,NN,7.0,2.0
膏脣拭舌,NN,7.0,2.0
革凡成圣,PD,7.0,1.0
革面洗心,PH,7.0,1.0
格不相入,NN,5.0,1.0
隔皮断货,NN,7.0,2.0
各取所需,PE,5.0,1.0
梗泛萍漂,NB,5.0,0.0
公耳忘私,PH,7.0,1.0
公道合理,PE,5.0,1.0
攻苦茹酸,NB,7.0,0.0
躬蹈矢石,PH,9.0,1.0
贡禹弹冠,PH,7.0,1.0
狗行狼心,ND,9.0,2.0
狗偷鼠窃,NN,7.0,2.0
沽名吊誉,NN,7.0,2.0
献词,PA,5.0,1.0
乡谊,PB,3.0,0.0
详赡,PH,1.0,0.0
响晴,PH,3.0,0.0
向上,PH,3.0,1.0
消耗,PF,1.0,0.0
小不点儿,PB,1.0,0.0
小人儿,PB,5.0,1.0
效命,PD,1.0,0.0
笑语,PA,3.0,0.0
斜路,NN,5.0,2.0
韶光,PH,5.0,1.0
舍命,PH,5.0,1.0
申请,PD,3.0,1.0
身后,NB,7.0,2.0
深醒,PH,1.0,1.0
神童,PH,7.0,1.0
审美,PH,5.0,1.0
升天,NB,7.0,2.0
生前,NB,5.0,2.0
胜地,PH,5.0,1.0
盛装,PH,5.0,1.0
失敬,PD,5.0,2.0
失陪,PD,5.0,2.0
失势,NE,3.0,2.0
失业,NE,5.0,2.0
破除,PK,7.0,1.0
破相,PK,5.0,0.0
扑哧,PA,7.0,0.0
铺叙,PK,7.0,0.0
普遍,PK,5.0,0.0
萋萋,PH,6.0,1.0
齐楚,PH,5.0,0.0
奇兵,PH,7.0,1.0
奇异,PC,7.0,0.0
旗帜,PH,7.0,1.0
启齿,NG,7.0,0.0
起来,PA,7.0,1.0
气包子,NN,5.0,0.0
气性,PK,6.0,0.0
弃世,PK,5.0,0.0
器宇,PK,5.0,1.0
千儿八百,PK,5.0,0.0
芊眠,PH,3.0,1.0
谦卑,PD,5.0,0.0
前茅,PH,5.0,1.0
掮客,PK,5.0,0.0
栽诬,NN,9.0,2.0
家业调令,NB,3.0,0.0
傅粉和郎,PH,1.0,0.0
勇者不慎,PH,7.0,1.0
状行,PH,5.0,1.0
朝不某夕,NN,3.0,2.0
揽蕹吻?,PH,9.0,1.0
滕蛟起凤,PH,9.0,1.0
卸责,NN,5.0,2.0
谢幕,PD,5.0,0.0
谢罪,NH,7.0,1.0
心火,NA,5.0,0.0
心眼儿,NN,5.0,3.0
新婚,PA,5.0,0.0
新式,PB,3.0,0.0
信心,PG,5.0,1.0
刑辱,ND,7.0,2.0
汹汹,ND,7.0,2.0
徐图,PH,5.0,0.0
紧急状态,NI,7.0,0.0
惊服,PC,9.0,0.0
惧内,NC,5.0,0.0
加意,PH,3.0,0.0
驾驭,PH,3.0,0.0
坚壁,PH,1.0,1.0
健儿,PD,5.0,1.0
轶类超群,PH,9.0,1.0
因缘为市,ND,7.0,2.0
银钩玉唾,PH,9.0,1.0
淫朋狎友,NN,5.0,2.0
引虎拒狼,NN,5.0,2.0
饮水曲肱,PE,5.0,1.0
饮泉清节,PH,7.0,1.0
隐然敌国,PD,5.0,1.0
莺歌燕语,PA,5.0,0.0
鹰觑鹘望,PH,5.0,1.0
郢人斤斧,PH,5.0,1.0
应答如流,PH,5.0,1.0
拥篲救火,NN,5.0,2.0
用心用意,PH,3.0,1.0
优游岁月,PE,5.0,0.0
油头滑面,ND,5.0,2.0
游刃馀地,PH,5.0,1.0
有口无行,NN,5.0,2.0
有负众望,NJ,9.0,2.0
有脚书厨,PH,5.0,1.0
牖中窥日,NN,5.0,2.0
迂谈阔论,NN,3.0,2.0
余食赘行,ND,5.0,2.0
余音袅袅,PH,7.0,1.0
鱼目间珠,NN,7.0,2.0
鱼游燋釜,NC,9.0,0.0
鱼烂土崩,NN,7.0,2.0
渔翁之利,ND,5.0,2.0
榆木圪垯,NN,5.0,2.0
与世沈浮,NN,5.0,2.0
雨顺风调,PH,5.0,1.0
雨霾风障,NN,7.0,2.0
语长心重,PH,5.0,1.0
玉骨冰肌,PH,7.0,1.0
玉减香销,NB,7.0,0.0
玉燕投怀,PA,5.0,0.0
郁郁苍苍,PH,5.0,1.0
遇难呈祥,PE,7.0,0.0
鸳俦凤侣,PH,7.0,1.0
渊蜎蠖伏,PH,7.0,1.0
沅茝醴兰,PH,7.0,1.0
托故,NN,5.0,2.0
万幸,PE,9.0,0.0
枉驾,PD,5.0,1.0
威势,PD,5.0,1.0
违心,ND,5.0,2.0
各执一词,NN,3.0,0.0
蒙昧无知,NN,5.0,2.0
书生气十足,NN,5.0,2.0
五谷不分,NN,5.0,2.0
饭坑酒囊,NN,7.0,2.0
黔驴之技,NN,5.0,2.0
略识之无,NN,3.0,2.0
不识大体,NN,3.0,2.0
皮相之谈,NN,5.0,2.0
只看见树木，不看见森林,NN,5.0,2.0
鸡鹜争食,NN,5.0,2.0
不可教训,NN,5.0,2.0
指东画西,NN,3.0,2.0
东摇西摆,NN,5.0,2.0
星驰电走,PH,3.0,0.0
藏踪蹑迹,NC,5.0,0.0
执两用中,PH,5.0,1.0
就事论事,NN,3.0,2.0
想方设法,PH,3.0,3.0
丁是丁，卯是卯,PH,5.0,1.0
循名责实,PH,5.0,1.0
予取于求,NN,5.0,2.0
一本正经,NN,3.0,3.0
浮光掠影,NN,5.0,2.0
以意为之,NN,5.0,2.0
画地而趋,NN,3.0,2.0
风雨无阻,PH,5.0,1.0
贻人口实,NN,3.0,0.0
满腔热忱,PH,7.0,1.0
不在其位，不谋其政,NN,5.0,2.0
虚与委蛇,NN,5.0,2.0
令人起敬,PD,5.0,1.0
一瓣心香,PB,5.0,1.0
半推半就,NN,5.0,2.0
不以为奇,PE,5.0,0.0
仑皇失措,NI,7.0,0.0
附骥名彰,NN,5.0,2.0
割席分坐,NA,5.0,0.0
不甘后人,PH,5.0,1.0
伺瑕抵蠙,NN,5.0,2.0
驷马轩车,PH,7.0,3.0
松枝挂剑,PH,7.0,1.0
宋才潘面,PH,9.0,1.0
送往视居,PE,3.0,1.0
搜根剔齿,NN,7.0,2.0
夙世冤家,PB,7.0,0.0
速战速决,PH,7.0,1.0
随方逐圆,NN,5.0,2.0
随车致雨,PH,9.0,1.0
随风逐浪,NN,7.0,2.0
随乡入俗,PH,3.0,0.0
岁不我与,NB,7.0,2.0
遂心满意,PA,7.0,1.0
碎玉零玑,PH,5.0,1.0
碎琼乱玉,PB,5.0,0.0
所向皆靡,PH,9.0,1.0
太公钓鱼，原者上钩,NN,5.0,0.0
贪欲无艺,NN,7.0,2.0
谈吐生风,PH,7.0,1.0
谈霏玉屑,PH,9.0,1.0
坦然自若,PE,9.0,1.0
探赜钩深,PH,3.0,1.0
堂堂一表,PH,9.0,1.0
韬光敛彩,PH,3.0,1.0
桃夭李艳,PH,5.0,1.0
桃李门墙,PD,7.0,1.0
桃腮柳眼,PH,7.0,1.0
讨类知原,PH,3.0,1.0
腾腾兀兀,NN,5.0,2.0
啼天哭地,NB,9.0,2.0
体贴入妙,PH,9.0,1.0
替古人担忧,NN,5.0,2.0
擿埴索涂,PH,3.0,0.0
天之僇民,NN,9.0,2.0
天地剖判,PH,9.0,1.0
天空海阔,PH,9.0,1.0
天崩地陷,NC,7.0,2.0
天无绝人之路,PG,7.0,1.0
天网恢恢,PG,7.0,1.0
添油炽薪,NN,7.0,2.0
恬言柔舌,PB,5.0,3.0
挑三检四,NN,5.0,2.0
条脩叶贯,PH,5.0,1.0
铁板铜弦,PH,7.0,1.0
铁肠石心,PH,7.0,3.0
铁壁铜墙,PH,9.0,1.0
通才硕学,PH,9.0,1.0
通文达艺,PH,7.0,1.0
通风讨信,NN,7.0,2.0
通险暢机,PH,5.0,1.0
同仇敌慨,PH,7.0,1.0
同心共济,PH,7.0,1.0
同心竭力,PH,7.0,1.0
同垂不朽,PH,9.0,1.0
同恶相助,PH,1.0,0.0
同德协力,PH,5.0,1.0
铜山铁壁,PH,9.0,1.0
铜驼草莽,NB,7.0,2.0
偷闲躲静,NN,5.0,2.0
头昏目眩,NE,3.0,0.0
头破血出,NB,7.0,2.0
头痛灸头，脚痛灸脚,NN,5.0,2.0
投木报琼,PH,7.0,1.0
投梭之拒,PH,1.0,1.0
滑腻,PH,5.0,1.0
患难,NB,3.0,0.0
黄色音乐,NN,5.0,2.0
辉赫,PH,3.0,0.0
回嘴,NN,3.0,0.0
黔驴技孤,NN,5.0,2.0
锵金铿玉,PH,5.0,1.0
强记博闻,PH,7.0,1.0
墙头马上,PA,7.0,1.0
敲骨榨髓,NN,9.0,2.0
巧不可阶,PH,7.0,1.0
切理厌心,PA,5.0,1.0
禽息鸟视,NN,7.0,2.0
青肝碧血,PH,7.0,1.0
轻身重义,PH,7.0,1.0
轻财重士,PH,5.0,1.0
轻薄无礼,NN,5.0,2.0
清新俊逸,PH,7.0,1.0
擎天架海,PH,9.0,1.0
曲学阿世,NN,7.0,2.0
去危就安,PE,7.0,0.0
劝善戒恶,PH,5.0,1.0
鹊反鸾惊,PH,7.0,1.0
鹊垒巢鸠,NN,5.0,2.0
惹是招非,NN,3.0,2.0
人生若寄,NB,3.0,2.0
