word	emotion	emotion-intensity-score
noschool	joy	0.516
pride	joy	0.516
brotherly	joy	0.516
almighty	joy	0.516
resplendent	joy	0.516
fancy	joy	0.516
abundant	joy	0.516
succeed	joy	0.516
presents	joy	0.516
greeted	joy	0.516
powerful	joy	0.516
strengthening	joy	0.516
payday	joy	0.515
reunited	joy	0.515
comfort	joy	0.515
spirit	joy	0.515
princely	joy	0.515
coronation	joy	0.515
complete	joy	0.515
newme	joy	0.515
animated	joy	0.515
therapeutic	joy	0.515
leisure	joy	0.515
kid	joy	0.515
kudos	joy	0.515
shining	joy	0.515
zen	joy	0.515
vivid	joy	0.515
cutie	joy	0.515
thanking	joy	0.515
familytime	joy	0.515
godly	joy	0.514
marriage	joy	0.514
relationship	joy	0.514
daymade	joy	0.514
spouse	joy	0.507
intimately	joy	0.507
visionary	joy	0.500
respect	joy	0.500
nature	joy	0.500
holyspirit	joy	0.500
meritorious	joy	0.500
soulful	joy	0.500
refreshed	joy	0.500
motherhood	joy	0.500
family	joy	0.500
stressrelief	joy	0.500
achieved	joy	0.500
diamond	joy	0.500
teamjesus	joy	0.500
satisfied	joy	0.500
memorable	joy	0.500
encourage	joy	0.500
veracity	joy	0.500
gem	joy	0.500
baby	joy	0.500
dignity	joy	0.500
welcoming	joy	0.500
excel	joy	0.500
healthy	joy	0.500
beach	joy	0.500
charitable	joy	0.500
inviting	joy	0.500
erotic	joy	0.500
bloom	joy	0.500
christ	joy	0.500
accomplish	joy	0.500
carefree	joy	0.500
friends	joy	0.500
purr	joy	0.500
surreal	joy	0.500
health	joy	0.493
aura	joy	0.493
oasis	joy	0.486
approved	joy	0.486
liberty	joy	0.486
yehey	joy	0.486
prestige	joy	0.485
aspiration	joy	0.485
inseparable	joy	0.485
crescendo	joy	0.485
betrothed	joy	0.485
crowning	joy	0.485
loyal	joy	0.485
bounty	joy	0.485
privileged	joy	0.485
liberate	joy	0.485
rapture	joy	0.485
gentle	joy	0.485
engaging	joy	0.485
nocomplaints	joy	0.485
selfworth	joy	0.484
desire	joy	0.484
luck	joy	0.484
aloha	joy	0.484
trophy	joy	0.484
chocolate	joy	0.484
transcendence	joy	0.484
yummy	joy	0.484
datenight	joy	0.484
fete	joy	0.484
creativity	joy	0.484
heyday	joy	0.484
bouquet	joy	0.484
dream	joy	0.484
destiny	joy	0.484
boyfriend	joy	0.480
commemoration	joy	0.479
intelligence	joy	0.477
readiness	joy	0.473
bride	joy	0.471
friend	joy	0.471
enthusiast	joy	0.471
calming	joy	0.470
massage	joy	0.470
nostalgia	joy	0.470
adventure	joy	0.470
lush	joy	0.470
tickle	joy	0.470
inheritance	joy	0.470
kiddo	joy	0.470
soothe	joy	0.470
luster	joy	0.469
eternal	joy	0.469
purring	joy	0.469
heartily	joy	0.469
bonding	joy	0.469
princess	joy	0.469
rest	joy	0.469
humanitarian	joy	0.469
benevolence	joy	0.469
goals	joy	0.469
amicable	joy	0.469
bridegroom	joy	0.469
nurture	joy	0.469
pretty	joy	0.469
giving	joy	0.469
pray	joy	0.469
getaway	joy	0.469
child	joy	0.466
salutary	joy	0.465
invite	joy	0.457
beam	joy	0.456
reminiscing	joy	0.456
friday	joy	0.455
aesthetics	joy	0.455
hee	joy	0.455
ceremony	joy	0.455
scholarship	joy	0.455
befriend	joy	0.455
mindfulness	joy	0.455
elevation	joy	0.455
kindred	joy	0.455
freshair	joy	0.455
tropical	joy	0.455
sonice	joy	0.455
faith	joy	0.453
allure	joy	0.453
noworries	joy	0.453
commemorate	joy	0.453
vindication	joy	0.453
namaste	joy	0.453
forgiveness	joy	0.453
waterfall	joy	0.453
approve	joy	0.453
birth	joy	0.453
scenery	joy	0.453
journey	joy	0.447
meditation	joy	0.446
relaxed	joy	0.442
tender	joy	0.441
weekend	joy	0.441
tranquil	joy	0.441
present	joy	0.441
sharing	joy	0.439
lyrical	joy	0.439
righteousness	joy	0.439
esteem	joy	0.439
prayer	joy	0.439
nostalgic	joy	0.439
relief	joy	0.438
eager	joy	0.438
life	joy	0.438
husband	joy	0.438
mighty	joy	0.438
unbeaten	joy	0.438
meditate	joy	0.438
strength	joy	0.438
newday	joy	0.438
sonnet	joy	0.438
share	joy	0.438
warm	joy	0.429
winterbreak	joy	0.429
movingforward	joy	0.429
buddy	joy	0.427
oneness	joy	0.426
reverence	joy	0.424
ejaculation	joy	0.424
thelittlethings	joy	0.424
carols	joy	0.424
amen	joy	0.424
healthful	joy	0.424
medal	joy	0.424
unconstrained	joy	0.424
unsurpassed	joy	0.424
candlelight	joy	0.424
symphony	joy	0.422
calmness	joy	0.422
lml	joy	0.422
helpful	joy	0.422
graduation	joy	0.422
ease	joy	0.422
energy	joy	0.422
musical	joy	0.422
safe	joy	0.422
frisky	joy	0.422
sledding	joy	0.422
wealth	joy	0.422
glitter	joy	0.422
beginnings	joy	0.422
soundness	joy	0.421
nostress	joy	0.421
promise	joy	0.415
reunite	joy	0.414
salvation	joy	0.412
mother	joy	0.412
poems	joy	0.412
lighten	joy	0.409
lavender	joy	0.409
aromatherapy	joy	0.409
inauguration	joy	0.409
travel	joy	0.409
clown	joy	0.409
purify	joy	0.409
immaculate	joy	0.409
charity	joy	0.406
wishing	joy	0.406
heal	joy	0.406
live	joy	0.406
star	joy	0.406
companion	joy	0.406
flowers	joy	0.406
cash	joy	0.406
completing	joy	0.406
opportune	joy	0.406
income	joy	0.403
soul	joy	0.401
munchies	joy	0.400
christian	joy	0.397
indescribable	joy	0.397
progress	joy	0.397
emancipation	joy	0.397
calm	joy	0.394
picnic	joy	0.394
hammock	joy	0.394
rhythmical	joy	0.394
equality	joy	0.394
together	joy	0.394
childhood	joy	0.394
fullness	joy	0.394
zealous	joy	0.393
movies	joy	0.393
humanity	joy	0.391
playground	joy	0.391
starry	joy	0.391
affluence	joy	0.391
meaningful	joy	0.391
adventures	joy	0.391
choir	joy	0.391
warms	joy	0.391
littlethings	joy	0.391
auspicious	joy	0.391
goofy	joy	0.391
gesture	joy	0.387
shopping	joy	0.382
vow	joy	0.382
witty	joy	0.382
communion	joy	0.379
worship	joy	0.379
vibes	joy	0.379
jump	joy	0.379
reverend	joy	0.377
experience	joy	0.375
full	joy	0.375
reunion	joy	0.375
rising	joy	0.375
redeemed	joy	0.375
youth	joy	0.375
simplicity	joy	0.375
advance	joy	0.375
courtship	joy	0.375
scenic	joy	0.375
spirits	joy	0.375
beaches	joy	0.375
hymn	joy	0.375
sonorous	joy	0.375
mirth	joy	0.375
unique	joy	0.375
unforgettable	joy	0.375
baptismal	joy	0.368
alliance	joy	0.368
grant	joy	0.366
moonlight	joy	0.364
improve	joy	0.364
conciliation	joy	0.364
pure	joy	0.364
sanctification	joy	0.364
authentic	joy	0.364
kitten	joy	0.364
improves	joy	0.364
weightloss	joy	0.362
raspberries	joy	0.360
listenting	joy	0.359
proficiency	joy	0.359
revival	joy	0.359
sanctify	joy	0.359
fidelity	joy	0.359
jest	joy	0.359
tinsel	joy	0.359
feeling	joy	0.359
independent	joy	0.359
devotional	joy	0.359
giver	joy	0.353
cocoa	joy	0.353
romp	joy	0.348
melody	joy	0.348
choral	joy	0.348
unification	joy	0.348
dolphin	joy	0.348
favor	joy	0.348
roaring	joy	0.348
exceed	joy	0.348
purpose	joy	0.348
deliverance	joy	0.348
hotyoga	joy	0.347
thx	joy	0.344
roadtrip	joy	0.344
kiddos	joy	0.344
manicure	joy	0.344
newstart	joy	0.344
date	joy	0.344
voluptuous	joy	0.344
hedonism	joy	0.344
pledge	joy	0.344
cookies	joy	0.344
fruits	joy	0.344
electric	joy	0.344
nowork	joy	0.344
humble	joy	0.344
celebrity	joy	0.342
rhythm	joy	0.338
bridesmaid	joy	0.338
obliging	joy	0.333
dawn	joy	0.333
gazing	joy	0.333
snowday	joy	0.333
edification	joy	0.333
young	joy	0.333
connoisseur	joy	0.333
partner	joy	0.333
spa	joy	0.333
coffee	joy	0.333
renovation	joy	0.333
garden	joy	0.333
familiarity	joy	0.333
foodie	joy	0.331
synchronize	joy	0.329
pedicure	joy	0.328
noregrets	joy	0.328
hobby	joy	0.328
amnesty	joy	0.328
true	joy	0.328
chirping	joy	0.328
psalm	joy	0.328
saint	joy	0.328
healing	joy	0.328
tribulation	joy	0.328
carol	joy	0.328
respite	joy	0.324
restorative	joy	0.318
cousins	joy	0.318
recreational	joy	0.318
mellow	joy	0.318
lazyday	joy	0.318
classics	joy	0.318
reconciliation	joy	0.316
pony	joy	0.312
muchneeded	joy	0.312
recovery	joy	0.312
presto	joy	0.312
fitness	joy	0.312
relight	joy	0.312
progression	joy	0.312
crafts	joy	0.312
deal	joy	0.312
woods	joy	0.312
lord	joy	0.312
playhouse	joy	0.312
sterling	joy	0.312
sunset	joy	0.312
wisdom	joy	0.312
superman	joy	0.312
dove	joy	0.312
living	joy	0.312
simplify	joy	0.312
improvement	joy	0.309
infant	joy	0.309
absolution	joy	0.306
honest	joy	0.303
established	joy	0.303
banquet	joy	0.303
endless	joy	0.303
decorating	joy	0.303
gently	joy	0.303
providing	joy	0.300
breeze	joy	0.297
yearning	joy	0.297
joker	joy	0.297
harvest	joy	0.297
feat	joy	0.297
spending	joy	0.297
notable	joy	0.297
mine	joy	0.297
meditating	joy	0.297
light	joy	0.297
fraternal	joy	0.297
softly	joy	0.297
morals	joy	0.297
spiritual	joy	0.297
growth	joy	0.297
strolling	joy	0.297
lounging	joy	0.297
quaint	joy	0.297
fervor	joy	0.295
volunteer	joy	0.294
quotes	joy	0.294
midwife	joy	0.288
gain	joy	0.288
hippie	joy	0.288
psalms	joy	0.288
create	joy	0.288
resources	joy	0.288
taoism	joy	0.288
receiving	joy	0.287
ocean	joy	0.286
lsd	joy	0.286
snowfall	joy	0.286
hiking	joy	0.283
truce	joy	0.281
toast	joy	0.281
evergreen	joy	0.281
buzzing	joy	0.281
infinity	joy	0.281
buddhist	joy	0.281
candid	joy	0.281
unwind	joy	0.281
destination	joy	0.281
chill	joy	0.281
rested	joy	0.281
venerable	joy	0.279
retirement	joy	0.275
balance	joy	0.275
fireplace	joy	0.273
drinks	joy	0.273
buddha	joy	0.273
devout	joy	0.273
swim	joy	0.273
rapt	joy	0.273
compensate	joy	0.273
snowing	joy	0.271
sublimation	joy	0.270
fruity	joy	0.268
sunday	joy	0.266
sun	joy	0.266
humility	joy	0.266
salute	joy	0.266
paragon	joy	0.266
sketching	joy	0.266
fortitude	joy	0.266
waves	joy	0.266
cathedral	joy	0.266
buddhism	joy	0.266
yoga	joy	0.266
whim	joy	0.266
ministry	joy	0.266
artwork	joy	0.265
practiced	joy	0.264
clean	joy	0.260
food	joy	0.258
exercise	joy	0.258
immerse	joy	0.258
found	joy	0.258
clarity	joy	0.258
fitting	joy	0.258
running	joy	0.258
autumn	joy	0.254
clap	joy	0.250
demonstrative	joy	0.250
fit	joy	0.250
football	joy	0.250
chirp	joy	0.250
undying	joy	0.250
contagious	joy	0.250
countryside	joy	0.250
diary	joy	0.250
advocacy	joy	0.250
expedient	joy	0.250
hardy	joy	0.250
chilled	joy	0.250
visitor	joy	0.250
morning	joy	0.250
outdoors	joy	0.250
ardent	joy	0.250
candles	joy	0.250
mountain	joy	0.250
cradle	joy	0.247
trance	joy	0.246
pay	joy	0.242
procession	joy	0.242
grow	joy	0.242
breakfast	joy	0.242
intense	joy	0.242
preservative	joy	0.242
church	joy	0.242
supremacy	joy	0.242
consecration	joy	0.235
skiing	joy	0.234
ordination	joy	0.234
lyre	joy	0.234
lifetime	joy	0.234
snowy	joy	0.234
candle	joy	0.234
humbled	joy	0.234
salary	joy	0.234
nursery	joy	0.234
incense	joy	0.234
vote	joy	0.234
doll	joy	0.234
art	joy	0.234
pastry	joy	0.229
firefly	joy	0.227
chilling	joy	0.227
remedy	joy	0.227
rescue	joy	0.225
perspective	joy	0.221
camping	joy	0.221
orchard	joy	0.221
orchestra	joy	0.221
lamb	joy	0.219
possess	joy	0.219
gardens	joy	0.219
castle	joy	0.219
breezy	joy	0.219
raindrops	joy	0.212
countrymusic	joy	0.212
ribbon	joy	0.212
bouttime	joy	0.212
listneing	joy	0.212
brisk	joy	0.212
repay	joy	0.212
teach	joy	0.212
pho	joy	0.212
reggae	joy	0.212
mucis	joy	0.212
nap	joy	0.206
cove	joy	0.203
chant	joy	0.203
hire	joy	0.203
stillness	joy	0.203
uncontrollable	joy	0.203
unexpected	joy	0.203
vernal	joy	0.203
legalized	joy	0.203
lights	joy	0.203
save	joy	0.200
pastor	joy	0.197
oneday	joy	0.197
atone	joy	0.197
trees	joy	0.197
symmetry	joy	0.197
scripture	joy	0.196
mountains	joy	0.194
craziness	joy	0.188
walking	joy	0.188
whiteness	joy	0.188
custom	joy	0.188
liquor	joy	0.188
sympathetic	joy	0.188
forefathers	joy	0.188
soppy	joy	0.188
quiet	joy	0.188
tea	joy	0.188
pathway	joy	0.188
patient	joy	0.186
bath	joy	0.182
score	joy	0.182
movingon	joy	0.182
dollhouse	joy	0.182
supporter	joy	0.180
accompaniment	joy	0.179
outburst	joy	0.176
pursuit	joy	0.176
frosty	joy	0.174
wintery	joy	0.172
workout	joy	0.172
luncheon	joy	0.172
closure	joy	0.172
service	joy	0.172
civilized	joy	0.169
wages	joy	0.169
fain	joy	0.167
december	joy	0.167
acrobat	joy	0.162
glide	joy	0.162
finally	joy	0.157
bathtub	joy	0.156
stroll	joy	0.156
chai	joy	0.156
break	joy	0.156
reproductive	joy	0.156
organization	joy	0.156
obtainable	joy	0.156
elf	joy	0.156
peppermint	joy	0.156
balm	joy	0.152
measured	joy	0.152
scifi	joy	0.152
advent	joy	0.152
spaniel	joy	0.145
ditty	joy	0.141
oils	joy	0.141
bubble	joy	0.141
tan	joy	0.141
simple	joy	0.141
beer	joy	0.141
green	joy	0.137
books	joy	0.136
buss	joy	0.136
makingdisciples	joy	0.136
chow	joy	0.135
pitter	joy	0.134
flows	joy	0.130
silence	joy	0.127
wine	joy	0.125
circumstances	joy	0.125
solitude	joy	0.125
bookstore	joy	0.125
roadster	joy	0.125
priesthood	joy	0.121
wilderness	joy	0.121
japan	joy	0.121
soak	joy	0.121
critical	joy	0.116
neutral	joy	0.114
untie	joy	0.109
opera	joy	0.109
hunting	joy	0.109
sand	joy	0.109
white	joy	0.109
weight	joy	0.109
wind	joy	0.109
classical	joy	0.106
labor	joy	0.106
lake	joy	0.103
affliction	joy	0.103
organ	joy	0.094
dwelling	joy	0.094
tree	joy	0.090
pond	joy	0.089
latte	joy	0.078
marrow	joy	0.078
sipping	joy	0.076
benign	joy	0.074
majority	joy	0.073
leaf	joy	0.065
basketball	joy	0.062
troubles	joy	0.062
explosions	joy	0.061
cream	joy	0.061
shepherd	joy	0.058
tuesday	joy	0.047
turbulence	joy	0.045
calf	joy	0.040
hardship	joy	0.031
unhappiness	joy	0.016
sixty	joy	0.016
heartbreaking	sadness	0.969
mourning	sadness	0.969
tragic	sadness	0.961
holocaust	sadness	0.953
suicidal	sadness	0.941
misery	sadness	0.938
massacre	sadness	0.931
euthanasia	sadness	0.927
depression	sadness	0.925
bereavement	sadness	0.922
fatal	sadness	0.922
grieving	sadness	0.922
bereaved	sadness	0.920
devastation	sadness	0.917
death	sadness	0.915
suicide	sadness	0.912
devastated	sadness	0.912
catastrophe	sadness	0.911
horrifying	sadness	0.907
died	sadness	0.906
depressing	sadness	0.906
tragedy	sadness	0.906
anguish	sadness	0.902
agony	sadness	0.900
deadly	sadness	0.898
weeping	sadness	0.896
stillbirth	sadness	0.891
deceased	sadness	0.891
murderer	sadness	0.877
cancer	sadness	0.875
rape	sadness	0.875
devastating	sadness	0.875
dying	sadness	0.875
morbidity	sadness	0.864
sadness	sadness	0.864
perish	sadness	0.859
grief	sadness	0.859
abandonment	sadness	0.859
traumatic	sadness	0.859
execution	sadness	0.859
atrocity	sadness	0.859
depressed	sadness	0.859
crucifixion	sadness	0.859
cadaver	sadness	0.853
betrayed	sadness	0.848
treachery	sadness	0.848
destroyed	sadness	0.844
sorrow	sadness	0.844
funeral	sadness	0.844
persecution	sadness	0.844
miserable	sadness	0.844
murderous	sadness	0.844
slaughtering	sadness	0.844
hopelessness	sadness	0.844
horrific	sadness	0.844
grieve	sadness	0.844
sad	sadness	0.844
suffering	sadness	0.844
homicide	sadness	0.844
unhappiness	sadness	0.839
crippled	sadness	0.836
bloodshed	sadness	0.836
pained	sadness	0.833
manslaughter	sadness	0.833
carnage	sadness	0.833
stillborn	sadness	0.830
unbearable	sadness	0.830
enslaved	sadness	0.828
annihilated	sadness	0.828
horrors	sadness	0.828
mutilation	sadness	0.828
murder	sadness	0.828
annihilation	sadness	0.828
morbid	sadness	0.828
abandoned	sadness	0.828
torment	sadness	0.828
slavery	sadness	0.828
mourn	sadness	0.828
helplessness	sadness	0.828
casualty	sadness	0.828
sickness	sadness	0.828
miscarriage	sadness	0.824
starvation	sadness	0.819
cruelty	sadness	0.812
oppression	sadness	0.812
terrorism	sadness	0.812
killing	sadness	0.812
burial	sadness	0.812
sadly	sadness	0.812
despair	sadness	0.812
disgrace	sadness	0.812
childloss	sadness	0.812
distraught	sadness	0.812
saddens	sadness	0.812
failure	sadness	0.812
mournful	sadness	0.812
famine	sadness	0.812
heartache	sadness	0.812
bloody	sadness	0.806
perishing	sadness	0.804
inhumanity	sadness	0.804
malignancy	sadness	0.803
mortification	sadness	0.802
lifeless	sadness	0.797
dreadful	sadness	0.797
gallows	sadness	0.797
slave	sadness	0.797
perished	sadness	0.797
sarcoma	sadness	0.797
dreadfully	sadness	0.797
lethal	sadness	0.797
assassination	sadness	0.797
kill	sadness	0.797
desolation	sadness	0.797
leukemia	sadness	0.797
devastate	sadness	0.797
mortuary	sadness	0.797
brokenheart	sadness	0.792
banishment	sadness	0.790
afflict	sadness	0.789
disheartened	sadness	0.788
tumour	sadness	0.781
heartbreak	sadness	0.781
terrorize	sadness	0.781
crying	sadness	0.781
bury	sadness	0.781
demoralized	sadness	0.781
desecration	sadness	0.781
die	sadness	0.773
lynch	sadness	0.773
sufferer	sadness	0.770
fearful	sadness	0.766
loneliness	sadness	0.766
destitute	sadness	0.766
doomed	sadness	0.766
dismemberment	sadness	0.766
fatality	sadness	0.766
slayer	sadness	0.766
diseased	sadness	0.766
torture	sadness	0.766
cemetery	sadness	0.766
abortion	sadness	0.766
condolence	sadness	0.766
disaster	sadness	0.758
painfully	sadness	0.758
moribund	sadness	0.758
depress	sadness	0.755
condemnation	sadness	0.754
damnation	sadness	0.750
guilt	sadness	0.750
defeated	sadness	0.750
terrorist	sadness	0.750
depressive	sadness	0.750
hemorrhage	sadness	0.750
sickening	sadness	0.750
incest	sadness	0.750
obliteration	sadness	0.750
sorrowful	sadness	0.750
unhappy	sadness	0.750
pandemic	sadness	0.750
abduction	sadness	0.750
doomsday	sadness	0.750
regretful	sadness	0.750
desperation	sadness	0.750
corpse	sadness	0.750
victimized	sadness	0.750
painful	sadness	0.750
deplorable	sadness	0.750
cry	sadness	0.750
unfairness	sadness	0.745
molestation	sadness	0.744
exile	sadness	0.742
abysmal	sadness	0.742
hellish	sadness	0.738
exterminate	sadness	0.736
assassin	sadness	0.734
warfare	sadness	0.734
horrid	sadness	0.734
morgue	sadness	0.734
homeless	sadness	0.734
earthquake	sadness	0.734
lonesome	sadness	0.734
betrayal	sadness	0.734
destroying	sadness	0.734
orphan	sadness	0.734
miserably	sadness	0.734
slaughter	sadness	0.734
disgraced	sadness	0.734
battered	sadness	0.734
disastrous	sadness	0.734
listless	sadness	0.729
alienated	sadness	0.727
emptiness	sadness	0.727
grave	sadness	0.727
unfortunately	sadness	0.727
fraught	sadness	0.722
paralysis	sadness	0.719
ashamed	sadness	0.719
forsaken	sadness	0.719
cried	sadness	0.719
disheartening	sadness	0.719
danger	sadness	0.719
emaciated	sadness	0.719
horror	sadness	0.719
atrophy	sadness	0.719
violently	sadness	0.719
woe	sadness	0.719
leprosy	sadness	0.719
heartless	sadness	0.719
cripple	sadness	0.719
missing	sadness	0.719
pain	sadness	0.719
malicious	sadness	0.719
demise	sadness	0.717
violence	sadness	0.712
disgruntled	sadness	0.712
sickly	sadness	0.712
rejected	sadness	0.712
torn	sadness	0.710
calamity	sadness	0.709
grim	sadness	0.708
grievous	sadness	0.704
obit	sadness	0.703
extinct	sadness	0.703
isolate	sadness	0.703
slaughterhouse	sadness	0.703
paralyzed	sadness	0.703
buried	sadness	0.703
humiliate	sadness	0.703
disfigured	sadness	0.703
incurable	sadness	0.703
punishing	sadness	0.703
meltdown	sadness	0.703
tearful	sadness	0.703
abandon	sadness	0.703
strangle	sadness	0.703
suffocating	sadness	0.703
decomposition	sadness	0.703
inhuman	sadness	0.703
crushed	sadness	0.703
deformed	sadness	0.703
carcinoma	sadness	0.703
isolation	sadness	0.703
hearse	sadness	0.703
victim	sadness	0.703
deformity	sadness	0.703
oppressor	sadness	0.703
hell	sadness	0.700
lifesucks	sadness	0.700
ruinous	sadness	0.698
widow	sadness	0.697
banish	sadness	0.697
accursed	sadness	0.697
ruined	sadness	0.697
vanished	sadness	0.695
displaced	sadness	0.691
poverty	sadness	0.690
nohope	sadness	0.688
hurt	sadness	0.688
epidemic	sadness	0.688
infidelity	sadness	0.688
loss	sadness	0.688
dementia	sadness	0.688
shooting	sadness	0.688
sob	sadness	0.688
neglected	sadness	0.688
imprisoned	sadness	0.688
hospice	sadness	0.688
widower	sadness	0.688
depraved	sadness	0.688
illness	sadness	0.688
travesty	sadness	0.688
hopeless	sadness	0.688
stab	sadness	0.688
hurtful	sadness	0.688
foreveralone	sadness	0.688
teary	sadness	0.688
insanity	sadness	0.688
regretting	sadness	0.688
pathetic	sadness	0.688
terminal	sadness	0.688
deserted	sadness	0.688
banished	sadness	0.688
dismissal	sadness	0.686
hardship	sadness	0.685
alienation	sadness	0.685
choke	sadness	0.682
kidnap	sadness	0.682
bleeding	sadness	0.673
coffin	sadness	0.672
poison	sadness	0.672
missingyou	sadness	0.672
obituary	sadness	0.672
gory	sadness	0.672
malevolent	sadness	0.672
evil	sadness	0.672
despairing	sadness	0.672
woefully	sadness	0.672
frightful	sadness	0.672
disabled	sadness	0.672
imprisonment	sadness	0.672
punished	sadness	0.672
wretched	sadness	0.672
outcast	sadness	0.672
feelingdown	sadness	0.672
decomposed	sadness	0.672
wail	sadness	0.672
disparage	sadness	0.672
abortive	sadness	0.672
wretch	sadness	0.672
deprivation	sadness	0.672
belittle	sadness	0.672
barren	sadness	0.670
poisoned	sadness	0.667
executioner	sadness	0.667
disease	sadness	0.665
oppress	sadness	0.664
disembodied	sadness	0.660
weep	sadness	0.656
steal	sadness	0.656
blighted	sadness	0.656
casket	sadness	0.656
hate	sadness	0.656
polio	sadness	0.656
tear	sadness	0.656
dreary	sadness	0.656
demonic	sadness	0.656
shitty	sadness	0.656
bleak	sadness	0.656
ruin	sadness	0.656
ailing	sadness	0.656
mangle	sadness	0.656
jail	sadness	0.656
lonely	sadness	0.656
peril	sadness	0.656
lamenting	sadness	0.656
carcass	sadness	0.653
cowardice	sadness	0.652
regretted	sadness	0.652
beating	sadness	0.652
disability	sadness	0.648
affliction	sadness	0.645
scourge	sadness	0.641
infertility	sadness	0.641
shroud	sadness	0.641
inequality	sadness	0.641
sinful	sadness	0.641
perilous	sadness	0.641
emergency	sadness	0.641
terribly	sadness	0.641
worry	sadness	0.641
powerless	sadness	0.641
incarceration	sadness	0.641
poisonous	sadness	0.641
exorcism	sadness	0.641
hatred	sadness	0.641
termination	sadness	0.641
woeful	sadness	0.641
stricken	sadness	0.641
awful	sadness	0.641
drown	sadness	0.641
failing	sadness	0.641
psychosis	sadness	0.638
dismay	sadness	0.636
lament	sadness	0.636
disappointed	sadness	0.636
demolish	sadness	0.636
burdensome	sadness	0.634
mausoleum	sadness	0.630
shattered	sadness	0.630
impotence	sadness	0.625
terminate	sadness	0.625
lost	sadness	0.625
